session_id,user_id,timestamp,event_type,device,browser,city,country,traffic_source,campaign,product_id,product_name,category,sub_category,unit_price,order_id,order_amount,quantity,payment_method,payment_status
sess_d2070999,user_487,2026-07-03T14:42:00+00:00,add_to_cart,android,chrome,chennai,India,meta,win_back,prod_13,Product prod_13,Electronics,SubCat,3577.0,,,,,
sess_ad23b760,user_455,2026-07-05T08:55:00+00:00,page_view,desktop,firefox,pune,India,meta,(none),,,,,,,,,,
sess_ad23b760,user_455,2026-07-05T08:57:00+00:00,search,desktop,firefox,pune,India,meta,(none),,,,,,,,,,
sess_ad23b760,user_455,2026-07-05T08:59:00+00:00,product_view,desktop,firefox,pune,India,meta,(none),prod_30,Product prod_30,Electronics,SubCat,3332.0,,,,,
sess_c06c7363,user_978,2026-07-15T22:31:00+00:00,page_view,desktop,safari,pune,India,direct,(none),,,,,,,,,,
sess_c06c7363,user_978,2026-07-15T22:33:00+00:00,search,desktop,safari,pune,India,direct,(none),,,,,,,,,,
sess_6f952860,user_882,2026-07-06T16:27:00+00:00,page_view,ios,safari,pune,India,organic,win_back,,,,,,,,,,
sess_6f952860,user_882,2026-07-06T16:29:00+00:00,search,ios,safari,pune,India,organic,win_back,,,,,,,,,,
sess_16ce77ba,user_264,2026-07-13T19:05:00+00:00,page_view,android,firefox,bangalore,India,organic,win_back,,,,,,,,,,
sess_16ce77ba,user_264,2026-07-13T19:07:00+00:00,search,android,firefox,bangalore,India,organic,win_back,,,,,,,,,,
sess_e611f325,user_722,2026-07-06T19:24:00+00:00,page_view,desktop,edge,delhi,India,meta,(none),,,,,,,,,,
sess_e611f325,user_722,2026-07-06T19:26:00+00:00,search,desktop,edge,delhi,India,meta,(none),,,,,,,,,,
sess_e611f325,user_722,2026-07-06T19:28:00+00:00,product_view,desktop,edge,delhi,India,meta,(none),prod_19,Product prod_19,Electronics,SubCat,2694.0,,,,,
sess_e611f325,user_722,2026-07-06T19:30:00+00:00,add_to_cart,desktop,edge,delhi,India,meta,(none),prod_32,Product prod_32,Electronics,SubCat,708.0,,,,,
sess_e611f325,user_722,2026-07-06T19:32:00+00:00,checkout,desktop,edge,delhi,India,meta,(none),prod_43,Product prod_43,Home,SubCat,511.0,,,,,
sess_9a88644f,user_145,2026-07-01T08:04:00+00:00,page_view,desktop,chrome,chennai,India,google,(none),,,,,,,,,,
sess_5eac67ad,user_71,2026-07-09T07:50:00+00:00,page_view,desktop,safari,chennai,India,google,summer_sale,,,,,,,,,,
sess_88c46b22,user_433,2026-07-04T09:39:00+00:00,page_view,ios,safari,delhi,India,direct,(none),,,,,,,,,,
sess_13220c5a,user_31,2026-07-07T11:13:00+00:00,page_view,android,chrome,bangalore,India,google,(none),,,,,,,,,,
sess_a4b4d309,user_332,2026-07-12T12:28:00+00:00,page_view,android,chrome,mumbai,India,organic,summer_sale,,,,,,,,,,
sess_a4b4d309,user_332,2026-07-12T12:30:00+00:00,search,android,chrome,mumbai,India,organic,summer_sale,,,,,,,,,,
sess_85e60ca3,user_712,2026-07-03T21:44:00+00:00,page_view,ios,firefox,pune,India,meta,summer_sale,,,,,,,,,,
sess_9dae1423,user_927,2026-07-12T13:01:00+00:00,page_view,ios,safari,bangalore,India,meta,summer_sale,,,,,,,,,,
sess_9dae1423,user_927,2026-07-12T13:03:00+00:00,search,ios,safari,bangalore,India,meta,summer_sale,,,,,,,,,,
sess_9dae1423,user_927,2026-07-12T13:05:00+00:00,product_view,ios,safari,bangalore,India,meta,summer_sale,prod_46,Product prod_46,Home,SubCat,3747.0,,,,,
sess_9dae1423,user_927,2026-07-12T13:07:00+00:00,add_to_cart,ios,safari,bangalore,India,meta,summer_sale,prod_14,Product prod_14,Fashion,SubCat,1845.0,,,,,
sess_9dae1423,user_927,2026-07-12T13:09:00+00:00,checkout,ios,safari,bangalore,India,meta,summer_sale,prod_16,Product prod_16,Home,SubCat,4040.0,,,,,
sess_9dae1423,user_927,2026-07-12T13:11:00+00:00,payment,ios,safari,bangalore,India,meta,summer_sale,prod_41,Product prod_41,Home,SubCat,462.0,ord_sess_9dae1423,462.0,1.0,UPI,success
sess_2aa83ccb,user_677,2026-07-10T18:10:00+00:00,page_view,ios,safari,bangalore,India,meta,summer_sale,,,,,,,,,,
sess_2aa83ccb,user_677,2026-07-10T18:12:00+00:00,search,ios,safari,bangalore,India,meta,summer_sale,,,,,,,,,,
sess_2aa83ccb,user_677,2026-07-10T18:14:00+00:00,product_view,ios,safari,bangalore,India,meta,summer_sale,prod_47,Product prod_47,Home,SubCat,2238.0,,,,,
sess_2aa83ccb,user_677,2026-07-10T18:16:00+00:00,add_to_cart,ios,safari,bangalore,India,meta,summer_sale,prod_1,Product prod_1,Electronics,SubCat,3507.0,,,,,
sess_2aa83ccb,user_677,2026-07-10T18:18:00+00:00,checkout,ios,safari,bangalore,India,meta,summer_sale,prod_5,Product prod_5,Electronics,SubCat,4394.0,,,,,
sess_6fc7dfef,user_391,2026-07-14T12:03:00+00:00,page_view,android,firefox,bangalore,India,direct,(none),,,,,,,,,,
sess_909e6e12,user_256,2026-07-02T08:53:00+00:00,page_view,ios,chrome,bangalore,India,google,summer_sale,,,,,,,,,,
sess_fe1b05fc,user_980,2026-07-02T02:57:00+00:00,page_view,ios,safari,bangalore,India,google,(none),,,,,,,,,,
sess_5077090b,user_967,2026-07-14T01:53:00+00:00,page_view,android,edge,chennai,India,meta,(none),,,,,,,,,,
sess_252cdce8,user_884,2026-07-16T15:38:00+00:00,page_view,ios,edge,bangalore,India,direct,(none),,,,,,,,,,
sess_93172f90,user_263,2026-07-11T12:09:00+00:00,page_view,ios,edge,delhi,India,google,win_back,,,,,,,,,,
sess_93172f90,user_263,2026-07-11T12:11:00+00:00,search,ios,edge,delhi,India,google,win_back,,,,,,,,,,
sess_93172f90,user_263,2026-07-11T12:13:00+00:00,product_view,ios,edge,delhi,India,google,win_back,prod_11,Product prod_11,Electronics,SubCat,2636.0,,,,,
sess_93172f90,user_263,2026-07-11T12:15:00+00:00,add_to_cart,ios,edge,delhi,India,google,win_back,prod_26,Product prod_26,Fashion,SubCat,566.0,,,,,
sess_93172f90,user_263,2026-07-11T12:17:00+00:00,checkout,ios,edge,delhi,India,google,win_back,prod_25,Product prod_25,Home,SubCat,2258.0,,,,,
sess_48cb9ea3,user_679,2026-07-14T03:49:00+00:00,page_view,desktop,edge,delhi,India,direct,(none),,,,,,,,,,
sess_48cb9ea3,user_679,2026-07-14T03:51:00+00:00,search,desktop,edge,delhi,India,direct,(none),,,,,,,,,,
sess_48cb9ea3,user_679,2026-07-14T03:53:00+00:00,product_view,desktop,edge,delhi,India,direct,(none),prod_7,Product prod_7,Home,SubCat,4345.0,,,,,
sess_190f9acd,user_164,2026-07-16T03:50:00+00:00,page_view,android,firefox,pune,India,google,win_back,,,,,,,,,,
sess_190f9acd,user_164,2026-07-16T03:52:00+00:00,search,android,firefox,pune,India,google,win_back,,,,,,,,,,
sess_86054e44,user_57,2026-07-01T02:36:00+00:00,page_view,ios,firefox,delhi,India,organic,summer_sale,,,,,,,,,,
sess_a826d0f3,user_571,2026-07-16T23:35:00+00:00,page_view,ios,firefox,bangalore,India,direct,(none),,,,,,,,,,
sess_ef59c7e9,user_278,2026-07-03T09:57:00+00:00,page_view,ios,safari,pune,India,direct,(none),,,,,,,,,,
sess_ef59c7e9,user_278,2026-07-03T09:59:00+00:00,search,ios,safari,pune,India,direct,(none),,,,,,,,,,
sess_ef59c7e9,user_278,2026-07-03T10:01:00+00:00,product_view,ios,safari,pune,India,direct,(none),prod_50,Product prod_50,Electronics,SubCat,3412.0,,,,,
sess_170c55af,user_506,2026-07-01T16:34:00+00:00,page_view,android,firefox,bangalore,India,google,win_back,,,,,,,,,,
sess_170c55af,user_506,2026-07-01T16:36:00+00:00,search,android,firefox,bangalore,India,google,win_back,,,,,,,,,,
sess_170c55af,user_506,2026-07-01T16:38:00+00:00,product_view,android,firefox,bangalore,India,google,win_back,prod_8,Product prod_8,Electronics,SubCat,3690.0,,,,,
sess_170c55af,user_506,2026-07-01T16:40:00+00:00,add_to_cart,android,firefox,bangalore,India,google,win_back,prod_43,Product prod_43,Home,SubCat,3500.0,,,,,
sess_428fa847,user_790,2026-07-14T16:16:00+00:00,page_view,desktop,edge,bangalore,India,direct,(none),,,,,,,,,,
sess_428fa847,user_790,2026-07-14T16:18:00+00:00,search,desktop,edge,bangalore,India,direct,(none),,,,,,,,,,
sess_428fa847,user_790,2026-07-14T16:20:00+00:00,product_view,desktop,edge,bangalore,India,direct,(none),prod_10,Product prod_10,Fashion,SubCat,614.0,,,,,
sess_428fa847,user_790,2026-07-14T16:22:00+00:00,add_to_cart,desktop,edge,bangalore,India,direct,(none),prod_27,Product prod_27,Home,SubCat,4715.0,,,,,
sess_428fa847,user_790,2026-07-14T16:24:00+00:00,checkout,desktop,edge,bangalore,India,direct,(none),prod_43,Product prod_43,Home,SubCat,1053.0,,,,,
sess_7eb74bb7,user_302,2026-07-01T14:24:00+00:00,page_view,desktop,chrome,chennai,India,google,summer_sale,,,,,,,,,,
sess_e28aad5f,user_440,2026-07-09T07:27:00+00:00,page_view,ios,edge,mumbai,India,meta,(none),,,,,,,,,,
sess_e28aad5f,user_440,2026-07-09T07:29:00+00:00,search,ios,edge,mumbai,India,meta,(none),,,,,,,,,,
sess_679e0595,user_767,2026-07-15T12:26:00+00:00,page_view,desktop,chrome,bangalore,India,direct,(none),,,,,,,,,,
sess_679e0595,user_767,2026-07-15T12:28:00+00:00,search,desktop,chrome,bangalore,India,direct,(none),,,,,,,,,,
sess_679e0595,user_767,2026-07-15T12:30:00+00:00,product_view,desktop,chrome,bangalore,India,direct,(none),prod_17,Product prod_17,Electronics,SubCat,3860.0,,,,,
sess_27a9eddf,user_803,2026-07-02T00:50:00+00:00,page_view,ios,edge,bangalore,India,google,(none),,,,,,,,,,
sess_3f3d6fd9,user_852,2026-07-12T03:45:00+00:00,page_view,desktop,chrome,bangalore,India,organic,win_back,,,,,,,,,,
sess_3f3d6fd9,user_852,2026-07-12T03:47:00+00:00,search,desktop,chrome,bangalore,India,organic,win_back,,,,,,,,,,
sess_3f3d6fd9,user_852,2026-07-12T03:49:00+00:00,product_view,desktop,chrome,bangalore,India,organic,win_back,prod_36,Product prod_36,Fashion,SubCat,1566.0,,,,,
sess_3f3d6fd9,user_852,2026-07-12T03:51:00+00:00,add_to_cart,desktop,chrome,bangalore,India,organic,win_back,prod_33,Product prod_33,Fashion,SubCat,3112.0,,,,,
sess_3f3d6fd9,user_852,2026-07-12T03:53:00+00:00,checkout,desktop,chrome,bangalore,India,organic,win_back,prod_24,Product prod_24,Fashion,SubCat,3678.0,,,,,
sess_475d0dc8,user_106,2026-07-14T15:30:00+00:00,page_view,android,edge,chennai,India,organic,summer_sale,,,,,,,,,,
sess_475d0dc8,user_106,2026-07-14T15:32:00+00:00,search,android,edge,chennai,India,organic,summer_sale,,,,,,,,,,
sess_2832f927,user_705,2026-07-06T05:35:00+00:00,page_view,android,firefox,pune,India,google,win_back,,,,,,,,,,
sess_0a62777d,user_211,2026-07-05T03:23:00+00:00,page_view,android,edge,mumbai,India,direct,(none),,,,,,,,,,
sess_e5c85072,user_638,2026-07-08T06:27:00+00:00,page_view,ios,firefox,bangalore,India,google,summer_sale,,,,,,,,,,
sess_e5c85072,user_638,2026-07-08T06:29:00+00:00,search,ios,firefox,bangalore,India,google,summer_sale,,,,,,,,,,
sess_7c6bab71,user_704,2026-07-12T18:37:00+00:00,page_view,ios,firefox,chennai,India,organic,(none),,,,,,,,,,
sess_7c6bab71,user_704,2026-07-12T18:39:00+00:00,search,ios,firefox,chennai,India,organic,(none),,,,,,,,,,
sess_7c6bab71,user_704,2026-07-12T18:41:00+00:00,product_view,ios,firefox,chennai,India,organic,(none),prod_48,Product prod_48,Home,SubCat,4519.0,,,,,
sess_7c6bab71,user_704,2026-07-12T18:43:00+00:00,add_to_cart,ios,firefox,chennai,India,organic,(none),prod_2,Product prod_2,Electronics,SubCat,1544.0,,,,,
sess_33734364,user_688,2026-07-11T12:51:00+00:00,page_view,android,chrome,pune,India,meta,win_back,,,,,,,,,,
sess_33734364,user_688,2026-07-11T12:53:00+00:00,search,android,chrome,pune,India,meta,win_back,,,,,,,,,,
sess_33734364,user_688,2026-07-11T12:55:00+00:00,product_view,android,chrome,pune,India,meta,win_back,prod_7,Product prod_7,Home,SubCat,219.0,,,,,
sess_33734364,user_688,2026-07-11T12:57:00+00:00,add_to_cart,android,chrome,pune,India,meta,win_back,prod_36,Product prod_36,Home,SubCat,413.0,,,,,
sess_7267ff18,user_153,2026-07-02T02:54:00+00:00,page_view,ios,safari,bangalore,India,organic,(none),,,,,,,,,,
sess_0972cded,user_247,2026-07-08T11:59:00+00:00,page_view,ios,firefox,pune,India,google,win_back,,,,,,,,,,
sess_0972cded,user_247,2026-07-08T12:01:00+00:00,search,ios,firefox,pune,India,google,win_back,,,,,,,,,,
sess_9652144e,user_127,2026-07-13T02:27:00+00:00,page_view,desktop,edge,mumbai,India,organic,win_back,,,,,,,,,,
sess_548b450a,user_555,2026-07-07T12:54:00+00:00,page_view,android,safari,delhi,India,meta,win_back,,,,,,,,,,
sess_548b450a,user_555,2026-07-07T12:56:00+00:00,search,android,safari,delhi,India,meta,win_back,,,,,,,,,,
sess_548b450a,user_555,2026-07-07T12:58:00+00:00,product_view,android,safari,delhi,India,meta,win_back,prod_33,Product prod_33,Fashion,SubCat,1640.0,,,,,
sess_548b450a,user_555,2026-07-07T13:00:00+00:00,add_to_cart,android,safari,delhi,India,meta,win_back,prod_10,Product prod_10,Electronics,SubCat,1313.0,,,,,
sess_548b450a,user_555,2026-07-07T13:02:00+00:00,checkout,android,safari,delhi,India,meta,win_back,prod_12,Product prod_12,Fashion,SubCat,2360.0,,,,,
sess_17ceaf14,user_369,2026-07-01T12:39:00+00:00,page_view,ios,chrome,pune,India,organic,(none),,,,,,,,,,
sess_f40cd106,user_820,2026-07-07T20:55:00+00:00,page_view,desktop,edge,bangalore,India,meta,(none),,,,,,,,,,
sess_f40cd106,user_820,2026-07-07T20:57:00+00:00,search,desktop,edge,bangalore,India,meta,(none),,,,,,,,,,
sess_f40cd106,user_820,2026-07-07T20:59:00+00:00,product_view,desktop,edge,bangalore,India,meta,(none),prod_19,Product prod_19,Electronics,SubCat,558.0,,,,,
sess_f40cd106,user_820,2026-07-07T21:01:00+00:00,add_to_cart,desktop,edge,bangalore,India,meta,(none),prod_4,Product prod_4,Home,SubCat,136.0,,,,,
sess_f40cd106,user_820,2026-07-07T21:03:00+00:00,checkout,desktop,edge,bangalore,India,meta,(none),prod_28,Product prod_28,Fashion,SubCat,2742.0,,,,,
sess_f40cd106,user_820,2026-07-07T21:05:00+00:00,payment,desktop,edge,bangalore,India,meta,(none),prod_35,Product prod_35,Fashion,SubCat,4321.0,ord_sess_f40cd106,8642.0,1.0,UPI,success
sess_8f0755a7,user_978,2026-07-01T08:27:00+00:00,page_view,android,safari,delhi,India,organic,summer_sale,,,,,,,,,,
sess_88cbcd00,user_726,2026-07-16T01:24:00+00:00,page_view,ios,safari,chennai,India,direct,(none),,,,,,,,,,
sess_88cbcd00,user_726,2026-07-16T01:26:00+00:00,search,ios,safari,chennai,India,direct,(none),,,,,,,,,,
sess_85a5379c,user_639,2026-07-10T09:29:00+00:00,page_view,desktop,chrome,delhi,India,meta,summer_sale,,,,,,,,,,
sess_85a5379c,user_639,2026-07-10T09:31:00+00:00,search,desktop,chrome,delhi,India,meta,summer_sale,,,,,,,,,,
sess_85a5379c,user_639,2026-07-10T09:33:00+00:00,product_view,desktop,chrome,delhi,India,meta,summer_sale,prod_17,Product prod_17,Fashion,SubCat,220.0,,,,,
sess_85a5379c,user_639,2026-07-10T09:35:00+00:00,add_to_cart,desktop,chrome,delhi,India,meta,summer_sale,prod_9,Product prod_9,Fashion,SubCat,4439.0,,,,,
sess_32d4dbce,user_591,2026-07-15T13:16:00+00:00,page_view,ios,chrome,mumbai,India,google,(none),,,,,,,,,,
sess_3210dc82,user_967,2026-07-11T20:50:00+00:00,page_view,android,chrome,pune,India,direct,(none),,,,,,,,,,
sess_3210dc82,user_967,2026-07-11T20:52:00+00:00,search,android,chrome,pune,India,direct,(none),,,,,,,,,,
sess_3210dc82,user_967,2026-07-11T20:54:00+00:00,product_view,android,chrome,pune,India,direct,(none),prod_32,Product prod_32,Fashion,SubCat,2547.0,,,,,
sess_3210dc82,user_967,2026-07-11T20:56:00+00:00,add_to_cart,android,chrome,pune,India,direct,(none),prod_31,Product prod_31,Electronics,SubCat,4541.0,,,,,
sess_8f325d81,user_521,2026-07-10T05:31:00+00:00,page_view,ios,chrome,chennai,India,meta,(none),,,,,,,,,,
sess_8f325d81,user_521,2026-07-10T05:33:00+00:00,search,ios,chrome,chennai,India,meta,(none),,,,,,,,,,
sess_8f325d81,user_521,2026-07-10T05:35:00+00:00,product_view,ios,chrome,chennai,India,meta,(none),prod_11,Product prod_11,Home,SubCat,2766.0,,,,,
sess_8f325d81,user_521,2026-07-10T05:37:00+00:00,add_to_cart,ios,chrome,chennai,India,meta,(none),prod_1,Product prod_1,Fashion,SubCat,1441.0,,,,,
sess_37dd477a,user_353,2026-07-06T00:23:00+00:00,page_view,desktop,safari,pune,India,direct,(none),,,,,,,,,,
sess_871422a4,user_75,2026-07-12T01:07:00+00:00,page_view,android,firefox,mumbai,India,direct,(none),,,,,,,,,,
sess_735a7b3f,user_480,2026-07-15T17:32:00+00:00,page_view,ios,firefox,bangalore,India,direct,(none),,,,,,,,,,
sess_b959c562,user_126,2026-07-04T16:40:00+00:00,page_view,ios,chrome,pune,India,google,win_back,,,,,,,,,,
sess_d8fa155e,user_767,2026-07-10T03:08:00+00:00,page_view,android,chrome,chennai,India,direct,(none),,,,,,,,,,
sess_c4e3ea13,user_648,2026-07-09T23:23:00+00:00,page_view,android,firefox,chennai,India,meta,summer_sale,,,,,,,,,,
sess_c4e3ea13,user_648,2026-07-09T23:25:00+00:00,search,android,firefox,chennai,India,meta,summer_sale,,,,,,,,,,
sess_c4e3ea13,user_648,2026-07-09T23:27:00+00:00,product_view,android,firefox,chennai,India,meta,summer_sale,prod_50,Product prod_50,Electronics,SubCat,3973.0,,,,,
sess_c4e3ea13,user_648,2026-07-09T23:29:00+00:00,add_to_cart,android,firefox,chennai,India,meta,summer_sale,prod_27,Product prod_27,Home,SubCat,1291.0,,,,,
sess_c4e3ea13,user_648,2026-07-09T23:31:00+00:00,checkout,android,firefox,chennai,India,meta,summer_sale,prod_50,Product prod_50,Fashion,SubCat,4701.0,,,,,
sess_758ac2ed,user_586,2026-07-09T14:14:00+00:00,page_view,desktop,edge,pune,India,meta,summer_sale,,,,,,,,,,
sess_758ac2ed,user_586,2026-07-09T14:16:00+00:00,search,desktop,edge,pune,India,meta,summer_sale,,,,,,,,,,
sess_758ac2ed,user_586,2026-07-09T14:18:00+00:00,product_view,desktop,edge,pune,India,meta,summer_sale,prod_37,Product prod_37,Electronics,SubCat,3128.0,,,,,
sess_758ac2ed,user_586,2026-07-09T14:20:00+00:00,add_to_cart,desktop,edge,pune,India,meta,summer_sale,prod_12,Product prod_12,Electronics,SubCat,496.0,,,,,
sess_758ac2ed,user_586,2026-07-09T14:22:00+00:00,checkout,desktop,edge,pune,India,meta,summer_sale,prod_25,Product prod_25,Electronics,SubCat,3106.0,,,,,
sess_21f5320f,user_423,2026-07-02T14:05:00+00:00,page_view,android,firefox,bangalore,India,meta,win_back,,,,,,,,,,
sess_2db5ad87,user_211,2026-07-10T19:05:00+00:00,page_view,android,firefox,pune,India,google,(none),,,,,,,,,,
sess_2db5ad87,user_211,2026-07-10T19:07:00+00:00,search,android,firefox,pune,India,google,(none),,,,,,,,,,
sess_2db5ad87,user_211,2026-07-10T19:09:00+00:00,product_view,android,firefox,pune,India,google,(none),prod_15,Product prod_15,Fashion,SubCat,3289.0,,,,,
sess_8e37487c,user_593,2026-07-07T13:19:00+00:00,page_view,android,edge,delhi,India,meta,summer_sale,,,,,,,,,,
sess_fe7283fe,user_674,2026-07-11T22:38:00+00:00,page_view,ios,firefox,chennai,India,google,win_back,,,,,,,,,,
sess_0432b58d,user_33,2026-07-11T03:58:00+00:00,page_view,ios,edge,mumbai,India,google,(none),,,,,,,,,,
sess_0432b58d,user_33,2026-07-11T04:00:00+00:00,search,ios,edge,mumbai,India,google,(none),,,,,,,,,,
sess_0432b58d,user_33,2026-07-11T04:02:00+00:00,product_view,ios,edge,mumbai,India,google,(none),prod_29,Product prod_29,Home,SubCat,4610.0,,,,,
sess_0432b58d,user_33,2026-07-11T04:04:00+00:00,add_to_cart,ios,edge,mumbai,India,google,(none),prod_38,Product prod_38,Fashion,SubCat,3465.0,,,,,
sess_0edb340e,user_800,2026-07-02T04:12:00+00:00,page_view,android,firefox,mumbai,India,meta,summer_sale,,,,,,,,,,
sess_f13613bc,user_833,2026-07-08T03:42:00+00:00,page_view,desktop,edge,bangalore,India,meta,win_back,,,,,,,,,,
sess_4d52098f,user_28,2026-07-05T15:01:00+00:00,page_view,ios,chrome,bangalore,India,direct,(none),,,,,,,,,,
sess_4d52098f,user_28,2026-07-05T15:03:00+00:00,search,ios,chrome,bangalore,India,direct,(none),,,,,,,,,,
sess_4d52098f,user_28,2026-07-05T15:05:00+00:00,product_view,ios,chrome,bangalore,India,direct,(none),prod_16,Product prod_16,Home,SubCat,3667.0,,,,,
sess_3824fa7c,user_952,2026-07-10T14:02:00+00:00,page_view,ios,safari,chennai,India,google,(none),,,,,,,,,,
sess_3acdd244,user_165,2026-07-16T23:32:00+00:00,page_view,desktop,edge,chennai,India,meta,win_back,,,,,,,,,,
sess_3acdd244,user_165,2026-07-16T23:34:00+00:00,search,desktop,edge,chennai,India,meta,win_back,,,,,,,,,,
sess_3aa66f4f,user_516,2026-07-07T15:12:00+00:00,page_view,desktop,chrome,pune,India,meta,summer_sale,,,,,,,,,,
sess_d5a67829,user_195,2026-07-02T18:29:00+00:00,page_view,android,chrome,pune,India,meta,win_back,,,,,,,,,,
sess_d5a67829,user_195,2026-07-02T18:31:00+00:00,search,android,chrome,pune,India,meta,win_back,,,,,,,,,,
sess_d5a67829,user_195,2026-07-02T18:33:00+00:00,product_view,android,chrome,pune,India,meta,win_back,prod_30,Product prod_30,Fashion,SubCat,512.0,,,,,
sess_d5a67829,user_195,2026-07-02T18:35:00+00:00,add_to_cart,android,chrome,pune,India,meta,win_back,prod_41,Product prod_41,Home,SubCat,3923.0,,,,,
sess_d5a67829,user_195,2026-07-02T18:37:00+00:00,checkout,android,chrome,pune,India,meta,win_back,prod_24,Product prod_24,Electronics,SubCat,4389.0,,,,,
sess_5da5fc6f,user_710,2026-07-05T03:00:00+00:00,page_view,desktop,edge,mumbai,India,organic,win_back,,,,,,,,,,
sess_5da5fc6f,user_710,2026-07-05T03:02:00+00:00,search,desktop,edge,mumbai,India,organic,win_back,,,,,,,,,,
sess_5da5fc6f,user_710,2026-07-05T03:04:00+00:00,product_view,desktop,edge,mumbai,India,organic,win_back,prod_34,Product prod_34,Home,SubCat,1524.0,,,,,
sess_5da5fc6f,user_710,2026-07-05T03:06:00+00:00,add_to_cart,desktop,edge,mumbai,India,organic,win_back,prod_33,Product prod_33,Home,SubCat,657.0,,,,,
sess_5da5fc6f,user_710,2026-07-05T03:08:00+00:00,checkout,desktop,edge,mumbai,India,organic,win_back,prod_28,Product prod_28,Home,SubCat,4802.0,,,,,
sess_ed1c096d,user_397,2026-07-13T12:54:00+00:00,page_view,desktop,chrome,mumbai,India,organic,(none),,,,,,,,,,
sess_62e9e76b,user_49,2026-07-06T11:10:00+00:00,page_view,desktop,firefox,chennai,India,direct,(none),,,,,,,,,,
sess_ff11a935,user_516,2026-07-14T17:49:00+00:00,page_view,android,edge,pune,India,meta,summer_sale,,,,,,,,,,
sess_ff11a935,user_516,2026-07-14T17:51:00+00:00,search,android,edge,pune,India,meta,summer_sale,,,,,,,,,,
sess_ff11a935,user_516,2026-07-14T17:53:00+00:00,product_view,android,edge,pune,India,meta,summer_sale,prod_41,Product prod_41,Fashion,SubCat,926.0,,,,,
sess_ff11a935,user_516,2026-07-14T17:55:00+00:00,add_to_cart,android,edge,pune,India,meta,summer_sale,prod_43,Product prod_43,Home,SubCat,3838.0,,,,,
sess_ff11a935,user_516,2026-07-14T17:57:00+00:00,checkout,android,edge,pune,India,meta,summer_sale,prod_39,Product prod_39,Fashion,SubCat,168.0,,,,,
sess_4697efb2,user_223,2026-07-02T16:13:00+00:00,page_view,ios,chrome,pune,India,direct,(none),,,,,,,,,,
sess_c0c241fd,user_907,2026-07-09T16:29:00+00:00,page_view,desktop,chrome,delhi,India,meta,summer_sale,,,,,,,,,,
sess_c0c241fd,user_907,2026-07-09T16:31:00+00:00,search,desktop,chrome,delhi,India,meta,summer_sale,,,,,,,,,,
sess_c0c241fd,user_907,2026-07-09T16:33:00+00:00,product_view,desktop,chrome,delhi,India,meta,summer_sale,prod_17,Product prod_17,Fashion,SubCat,2707.0,,,,,
sess_5fa9b0c5,user_553,2026-07-15T23:40:00+00:00,page_view,android,edge,bangalore,India,meta,summer_sale,,,,,,,,,,
sess_ee20a914,user_222,2026-07-01T13:45:00+00:00,page_view,ios,edge,delhi,India,google,win_back,,,,,,,,,,
sess_9bf4a3a6,user_945,2026-07-16T20:43:00+00:00,page_view,ios,safari,bangalore,India,organic,(none),,,,,,,,,,
sess_9bf4a3a6,user_945,2026-07-16T20:45:00+00:00,search,ios,safari,bangalore,India,organic,(none),,,,,,,,,,
sess_9bf4a3a6,user_945,2026-07-16T20:47:00+00:00,product_view,ios,safari,bangalore,India,organic,(none),prod_36,Product prod_36,Electronics,SubCat,1833.0,,,,,
sess_769ce266,user_456,2026-07-11T22:59:00+00:00,page_view,android,edge,bangalore,India,meta,win_back,,,,,,,,,,
sess_769ce266,user_456,2026-07-11T23:01:00+00:00,search,android,edge,bangalore,India,meta,win_back,,,,,,,,,,
sess_d99f9d4e,user_753,2026-07-16T00:18:00+00:00,page_view,android,firefox,delhi,India,organic,(none),,,,,,,,,,
sess_d99f9d4e,user_753,2026-07-16T00:20:00+00:00,search,android,firefox,delhi,India,organic,(none),,,,,,,,,,
sess_d99f9d4e,user_753,2026-07-16T00:22:00+00:00,product_view,android,firefox,delhi,India,organic,(none),prod_41,Product prod_41,Electronics,SubCat,2024.0,,,,,
sess_d99f9d4e,user_753,2026-07-16T00:24:00+00:00,add_to_cart,android,firefox,delhi,India,organic,(none),prod_41,Product prod_41,Home,SubCat,3701.0,,,,,
sess_d99f9d4e,user_753,2026-07-16T00:26:00+00:00,checkout,android,firefox,delhi,India,organic,(none),prod_13,Product prod_13,Home,SubCat,737.0,,,,,
sess_06bbe36c,user_291,2026-07-04T15:42:00+00:00,page_view,ios,edge,mumbai,India,direct,(none),,,,,,,,,,
sess_06bbe36c,user_291,2026-07-04T15:44:00+00:00,search,ios,edge,mumbai,India,direct,(none),,,,,,,,,,
sess_06bbe36c,user_291,2026-07-04T15:46:00+00:00,product_view,ios,edge,mumbai,India,direct,(none),prod_31,Product prod_31,Home,SubCat,2357.0,,,,,
sess_06bbe36c,user_291,2026-07-04T15:48:00+00:00,add_to_cart,ios,edge,mumbai,India,direct,(none),prod_47,Product prod_47,Fashion,SubCat,2117.0,,,,,
sess_fdc9c65d,user_202,2026-07-16T17:10:00+00:00,page_view,ios,safari,bangalore,India,direct,(none),,,,,,,,,,
sess_fdc9c65d,user_202,2026-07-16T17:12:00+00:00,search,ios,safari,bangalore,India,direct,(none),,,,,,,,,,
sess_fdc9c65d,user_202,2026-07-16T17:14:00+00:00,product_view,ios,safari,bangalore,India,direct,(none),prod_42,Product prod_42,Home,SubCat,4012.0,,,,,
